page_url,api_url,brand_id,brand_name,corp_name,category_large,category_middle,year,startup_cost_만원,franchise_fee_만원,education_fee_만원,deposit_만원,other_cost_만원,avg_sales_만원,avg_sales_per_area_만원,store_count,new_store_count,contract_end_count,contract_cancel_count,name_change_count,closure_rate_percent,interior_area_평,interior_cost_min_만원,interior_cost_max_만원,interior_cost_mid_만원,business_start_date,business_years,store_count_percentile,avg_sales_percentile,total_cost_percentile,industry_avg_sales_만원,industry_avg_total_cost_만원
https://jshj.net/brands/%ED%9B%84%EB%9D%BC%EC%9D%B4%EB%93%9C%EB%B0%94%EC%82%AD%ED%82%B9-BRD_20190016,https://api.jshj.net/api/brands/BRD_20190016,BRD_20190016,후라이드바삭킹,도움,외식,치킨,2023,30800,3300,2200,0,25300,119959,7926,14,3,11,1,0,85.71,10,13000,15000,14000,20190123,5년 4개월,51,62,13,114849,59899
https://jshj.net/brands/%EC%B2%98%EA%B0%93%EC%A7%91%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%BC%80%EC%9D%B4%EC%A4%80%EC%B9%98%ED%82%A8-BRD_20080200120,https://api.jshj.net/api/brands/BRD_20080200120,BRD_20080200120,처갓집플러스케이준치킨,(주)한국일오삼,외식,치킨,2023,31250,5500,1100,1000,23650,263629,23858,10,0,0,0,0,0,10,12000,14000,13000,20060601,17년 11개월,54,24,14,114849,59899
https://jshj.net/brands/%EA%B9%9C%EA%BC%AC%EC%B9%98%ED%82%A8-BRD_20171191,https://api.jshj.net/api/brands/BRD_20171191,BRD_20171191,깜꼬치킨,위더스FC,외식,치킨,2023,41100,3300,1100,2000,34700,25740,1624,10,0,0,0,0,0,10,13000,15000,14000,20150915,8년 8개월,54,91,33,114849,59899
https://jshj.net/brands/%EC%95%84%EC%9D%B4%EB%9F%AC%EB%B8%8C%ED%94%BC%EC%9E%90%EC%B9%98%ED%82%A8-BRD_20190082,https://api.jshj.net/api/brands/BRD_20190082,BRD_20190082,아이러브피자&치킨,(주)더난푸드,외식,치킨,,,,,,,,,,,,,,,10,13000,15000,14000,20180725,,54,91,59,114849,59899
https://jshj.net/brands/%EA%B5%AD%EB%AF%BC%ED%86%B5%EB%8B%AD-BRD_20210894,https://api.jshj.net/api/brands/BRD_20210894,BRD_20210894,국민통닭,(주)국민스타즈,외식,치킨,2023,34450,3300,1100,2000,28050,116819,7456,12,1,0,4,0,33.33,10,12000,14000,13000,20201116,3년 6개월,54,57,20,114849,59899
https://jshj.net/brands/DDC%EC%B9%98%ED%82%A8-BRD_20170868,https://api.jshj.net/api/brands/BRD_20170868,BRD_20170868,DDC치킨,에스엠(SM)푸드,외식,치킨,2025,,,,,,75788,3315,10,0,0,0,0,0,20,27000,30000,28500,None,,54,86,41,114849,59899
https://jshj.net/brands/%EB%8D%94%EA%BE%B8%EB%8B%AD%EA%BE%B8%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20240801,https://api.jshj.net/api/brands/BRD_20240801,BRD_20240801,더꾸닭꾸두마리치킨,더꾸닭꾸,외식,치킨,2024,35176,3300,1100,1000,29776,0,0,0,0,0,0,0,,10,15000,17000,16000,None,0년 0개월,54,,22,114849,59899
https://jshj.net/brands/%EC%A7%84%EA%B0%95%EC%A0%95-BRD_20220547,https://api.jshj.net/api/brands/BRD_20220547,BRD_20220547,진강정,진강정,외식,치킨,2023,44000,5500,3300,0,35200,255773,21923,9,3,1,0,0,11.11,10,18000,21000,19500,20200301,4년 2개월,54,25,38,114849,59899
https://jshj.net/brands/%EB%8B%AD%EC%84%9C%EB%B0%A9-BRD_20190943,https://api.jshj.net/api/brands/BRD_20190943,BRD_20190943,닭서방,(주)돈키오태,외식,치킨,2023,50400,3300,2200,2000,42900,153927,7774,9,0,3,0,0,33.33,10,15000,17000,16000,20191004,4년 7개월,56,59,51,114849,59899
https://jshj.net/brands/%EC%86%A1%EC%86%A1%EC%88%AF%EB%B6%88%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20214709,https://api.jshj.net/api/brands/BRD_20214709,BRD_20214709,송송숯불두마리치킨,이가F&B,외식,치킨,2023,46343,5500,2200,0,38643,131186,11593,11,11,0,0,0,0,15,20000,23000,21500,20211213,2년 5개월,56,,43,114849,59899
https://jshj.net/brands/%ED%99%94%EC%8B%A0%EB%B0%94%EB%B2%A0%ED%81%90%EC%B9%98%ED%82%A8-BRD_20221315,https://api.jshj.net/api/brands/BRD_20221315,BRD_20221315,화신바베큐치킨,(주)세기에프앤에스,외식,치킨,2023,75983,11000,5500,5000,54483,0,0,0,0,0,0,0,,10,18000,21000,19500,20230307,1년 2개월,56,61,82,114849,59899
https://jshj.net/brands/%EB%98%A5%EC%A7%91%EC%9D%98%20%EB%8B%AC%EC%9D%B8-BRD_20171235,https://api.jshj.net/api/brands/BRD_20171235,BRD_20171235,똥집의 달인,똥집의달인,외식,치킨,2023,29490,2200,2200,1000,24090,113631,8666,10,1,1,0,0,10,8,10000,12000,11000,20110418,13년 1개월,56,79,12,114849,59899
https://jshj.net/brands/%EB%B3%B8%EA%B0%80%ED%86%B5%EB%8B%AD1981-BRD_20171207,https://api.jshj.net/api/brands/BRD_20171207,BRD_20171207,본가통닭1981,(주)비오씨,외식,치킨,2023,57000,5500,2200,2000,47300,189135,8675,10,1,0,1,1,10,15,23000,26000,24500,20160912,7년 8개월,56,59,68,114849,59899
https://jshj.net/brands/%EB%A7%A4%EB%93%9C%ED%9B%84%EB%9D%BC%EC%9D%B4%EC%B9%98%ED%82%A8-BRD_20120100627,https://api.jshj.net/api/brands/BRD_20120100627,BRD_20120100627,매드후라이치킨,(주)에스씨에프,외식,치킨,2024,67760,5500,2200,0,60060,396258,11876,10,3,0,2,0,20,,,,,20101120,14년 4개월,56,7,73,114849,59899
https://jshj.net/brands/%EA%BA%BC%EA%B5%AC%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20212869,https://api.jshj.net/api/brands/BRD_20212869,BRD_20212869,꺼구리치킨,(주)꺼구리푸드,외식,치킨,2023,48000,5500,3300,1200,38000,300429,19176,12,12,0,2,0,16.67,15,18000,20000,19000,20211104,2년 6개월,56,25,46,114849,59899
https://jshj.net/brands/%EC%95%84%EC%B9%A8%EB%8B%AD-BRD_20160660,https://api.jshj.net/api/brands/BRD_20160660,BRD_20160660,아침닭,(주)홈앤치킨,외식,치킨,2023,17200,1100,1100,1000,14000,119016,11514,9,0,2,0,0,22.22,5,5200,5800,5500,20160102,8년 4개월,56,72,3,114849,59899
https://jshj.net/brands/%EC%88%98%EC%B0%9C%EB%8B%AD-BRD_20210168,https://api.jshj.net/api/brands/BRD_20210168,BRD_20210168,수찜닭,수F&B,외식,치킨,2023,51700,3300,2200,0,46200,249643,13904,13,2,0,2,1,15.38,15,23000,26000,24500,20190702,4년 10개월,56,34,55,114849,59899
https://jshj.net/brands/%EA%BF%80%EB%8B%AD-BRD_20120100157,https://api.jshj.net/api/brands/BRD_20120100157,BRD_20120100157,꿀닭,(주)푸디세이,외식,치킨,2023,50750,5500,2200,0,43050,54535,0,10,0,7,0,0,70,,,,,20120412,12년 1개월,56,93,52,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EA%B3%A0%EB%9E%98-BRD_20240541,https://api.jshj.net/api/brands/BRD_20240541,BRD_20240541,치킨고래,(주)BTK,외식,치킨,2024,48750,5500,2200,2000,39050,0,0,0,0,0,0,0,,10,17000,20000,18500,None,0년 0개월,56,77,49,114849,59899
https://jshj.net/brands/%EC%B0%90%EB%B6%88%EC%9D%B4%20%EC%B0%90%EC%88%AF%EB%B6%88%20%EB%91%90%EB%A7%88%EB%A6%AC%20%EC%B9%98%ED%82%A8-BRD_20240607,https://api.jshj.net/api/brands/BRD_20240607,BRD_20240607,찐불이 찐숯불 두마리 치킨,찐불이찐숯불두마리치킨,외식,치킨,2024,68100,3300,2200,1000,61600,0,0,0,0,0,0,0,,18,3100,3500,3300,20240611,0년 9개월,56,,73,114849,59899
https://jshj.net/brands/%EB%8D%94%EA%B8%B0%EB%B0%9C%ED%95%9C%EC%B9%98%ED%82%A8(The%EA%B8%B0%EB%B0%9C%ED%95%9C%EC%B9%98%ED%82%A8)-BRD_20110100457,https://api.jshj.net/api/brands/BRD_20110100457,BRD_20110100457,더기발한치킨(The기발한치킨),(주)더기발한,외식,치킨,2023,74300,7700,0,2000,64600,156280,7507,12,0,0,8,0,66.67,,,,,20110603,12년 11개월,56,,79,114849,59899
https://jshj.net/brands/%EC%9E%89%EC%B9%98%ED%82%A8-BRD_20190348,https://api.jshj.net/api/brands/BRD_20190348,BRD_20190348,잉치킨,사재,외식,치킨,2024,65100,0,0,0,65100,299793,17424,9,0,0,4,0,44.44,15,31000,35000,33000,20160731,8년 8개월,56,21,71,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%9D%98%EB%AF%BC%EC%A1%B1-BRD_20181268,https://api.jshj.net/api/brands/BRD_20181268,BRD_20181268,치킨의민족,(주)청연에프앤비,외식,치킨,2023,50900,11000,3300,2000,34600,125121,7448,23,5,6,13,1,82.61,10,14000,16000,15000,20181128,5년 6개월,59,83,52,114849,59899
https://jshj.net/brands/%EB%AA%BD%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20212908,https://api.jshj.net/api/brands/BRD_20212908,BRD_20212908,몽두마리치킨,갓몽,외식,치킨,2023,51700,1650,1650,0,48400,0,0,8,7,0,0,0,0,10,20000,23000,21500,20210907,2년 8개월,59,16,57,114849,59899
https://jshj.net/brands/%EB%AC%B8%EC%A7%84%EC%98%A5%20%EC%88%AF%EB%B6%88%EB%B0%94%EB%B2%A0%ED%81%90%EC%B9%98%ED%82%A8-BRD_20200026,https://api.jshj.net/api/brands/BRD_20200026,BRD_20200026,문진옥 숯불바베큐치킨,문진옥숯불바베큐치킨,외식,치킨,2023,44250,3300,2200,3000,35750,138143,9117,8,2,0,1,0,12.5,10,15000,17000,16000,20180512,6년 0개월,59,73,38,114849,59899
https://jshj.net/brands/%EA%B9%80%EC%A2%85%EC%9A%A9%EB%88%84%EB%A3%BD%EC%A7%80%ED%86%B5%EB%8B%AD-BRD_20151090,https://api.jshj.net/api/brands/BRD_20151090,BRD_20151090,김종용누룽지통닭,(주)유앤아이레시피,외식,치킨,2023,93550,5500,3300,5000,79750,458578,15479,8,0,0,2,0,25,25,39000,43000,41000,20151001,8년 7개월,59,15,89,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8%EC%84%A0%EC%83%9D-BRD_20181113,https://api.jshj.net/api/brands/BRD_20181113,BRD_20181113,치킨선생,(주)정성담다,외식,치킨,2023,40940,5500,2200,2000,31240,279764,22556,17,1,0,5,4,29.41,10,12000,14000,13000,20171108,6년 6개월,59,15,29,114849,59899
https://jshj.net/brands/%EA%B3%A0%EB%A0%A4%ED%86%B5%EB%8B%AD-BRD_20200266,https://api.jshj.net/api/brands/BRD_20200266,BRD_20200266,고려통닭,(주)엘에이치지,외식,치킨,2023,118600,11000,3300,5000,99300,0,0,0,0,0,0,0,,15,28000,31000,29500,None,0년 0개월,59,78,96,114849,59899
https://jshj.net/brands/%EB%98%A5%EC%A7%91%EB%8C%80%ED%86%B5%EB%A0%B9-BRD_20231474,https://api.jshj.net/api/brands/BRD_20231474,BRD_20231474,똥집대통령,똥집대통령,외식,치킨,2023,74050,5500,3300,2000,63250,0,0,1,0,0,0,0,0,25,39000,43000,41000,20110905,12년 8개월,59,15,79,114849,59899
https://jshj.net/brands/%EB%B8%94%EB%A0%88%EB%93%9C-BRD_20200582,https://api.jshj.net/api/brands/BRD_20200582,BRD_20200582,블레드,비알디컴퍼니(주),외식,치킨,2023,32900,3300,2200,1000,26400,48535,2385,21,1,6,5,0,52.38,10,13000,15000,14000,20191120,4년 6개월,59,94,17,114849,59899
https://jshj.net/brands/%EB%8B%AD%EB%B4%89%EC%94%A8%EC%B9%98%EC%A6%88%EC%88%9C%EC%82%B4%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20212265,https://api.jshj.net/api/brands/BRD_20212265,BRD_20212265,닭봉씨치즈순살두마리치킨,계산씨케이,외식,치킨,2023,48100,3300,1100,3000,40700,52778,4432,10,10,0,0,0,0,,,,,20201020,3년 7개월,59,89,46,114849,59899
https://jshj.net/brands/%EC%A1%B0%EC%BB%A4%EB%8B%AD%20(Jokerdark)-BRD_20180779,https://api.jshj.net/api/brands/BRD_20180779,BRD_20180779,조커닭 (Jokerdark),(주)코코브릿지,외식,치킨,2023,149300,13200,3300,3000,129800,0,0,6,1,0,6,0,100,40,71000,79000,75000,20180215,6년 3개월,59,,98,114849,59899
https://jshj.net/brands/%EC%A7%80%EB%B6%95%EC%9C%84%EC%97%90-BRD_20100600072,https://api.jshj.net/api/brands/BRD_20100600072,BRD_20100600072,지붕위에,지원푸드,외식,치킨,2023,38850,2200,1100,2000,33550,49810,3466,9,1,0,0,1,0,10,12000,14000,13000,20101209,13년 5개월,59,87,29,114849,59899
https://jshj.net/brands/%EB%8F%85%EA%B0%80%EB%A7%88%20%EC%88%AF%EB%B6%88%EC%B9%98%ED%82%A8-BRD_20170941,https://api.jshj.net/api/brands/BRD_20170941,BRD_20170941,독가마 숯불치킨,나라푸드서비스,외식,치킨,2023,47100,5500,2200,2000,37400,120895,5666,8,2,0,0,0,0,12,12000,14000,13000,20170725,6년 10개월,59,84,44,114849,59899
https://jshj.net/brands/%EB%8D%94%EB%B0%94%EC%8A%A4%EC%BC%93-BRD_20170731,https://api.jshj.net/api/brands/BRD_20170731,BRD_20170731,더바스켓,(주)아임큐,외식,치킨,2025,,,,,,242554,5765,8,1,0,0,0,0,,,,,None,,59,33,36,114849,59899
https://jshj.net/brands/%EB%8C%80%ED%95%9C%EB%A7%A5%EC%A3%BC%EC%A7%91-BRD_20170436,https://api.jshj.net/api/brands/BRD_20170436,BRD_20170436,대한맥주집,대한컴퍼니,외식,치킨,2023,88000,6600,3300,0,78100,157011,6134,8,1,0,0,0,0,20,37000,42000,39500,20160205,8년 3개월,59,28,87,114849,59899
https://jshj.net/brands/%EB%B3%84%EC%BB%B5%EB%A7%A5%EC%A3%BC-BRD_20220429,https://api.jshj.net/api/brands/BRD_20220429,BRD_20220429,별컵맥주,(주)더블류스텔라,외식,치킨,2023,92000,7700,3300,3000,78000,0,0,2,2,0,0,0,0,15,25000,28000,26500,20220425,2년 1개월,63,70,91,114849,59899
https://jshj.net/brands/%EC%9B%90%EC%95%A4%ED%88%AC%EA%B9%BB%EC%9E%8E%EB%91%90%EB%A7%88%EB%A6%AC%EC%B9%98%ED%82%A8-BRD_20214408,https://api.jshj.net/api/brands/BRD_20214408,BRD_20214408,원앤투깻잎두마리치킨,(주)도한식품,외식,치킨,2024,29270,3300,1100,1000,23870,0,0,0,0,0,0,0,,15,5200,5800,5500,None,0년 0개월,63,,11,114849,59899
https://jshj.net/brands/%EC%9C%A1%ED%84%B0%EB%8B%AD-BRD_20210843,https://api.jshj.net/api/brands/BRD_20210843,BRD_20210843,육터닭,요리하는당신요당,외식,치킨,2024,29950,2200,2200,3000,22550,192292,10551,7,2,0,2,0,28.57,,,,,20210415,3년 11개월,63,38,12,114849,59899
https://jshj.net/brands/%EC%95%88%EC%8B%AC%EC%B9%98%ED%82%A8-BRD_20160714,https://api.jshj.net/api/brands/BRD_20160714,BRD_20160714,안심치킨,(주)엘에이치지,외식,치킨,2023,106950,11000,3300,5000,87650,118830,50079,10,0,9,0,1,90,10,31000,35000,33000,20160301,8년 2개월,63,82,93,114849,59899
https://jshj.net/brands/%EB%B4%89%EA%B5%AC%ED%86%B5%EB%8B%AD-BRD_20190933,https://api.jshj.net/api/brands/BRD_20190933,BRD_20190933,봉구통닭,보고싶다(주),외식,치킨,2023,110336,11000,5500,2000,91836,170896,8125,16,0,9,0,0,56.25,30,50000,55000,52500,20190926,4년 8개월,63,52,94,114849,59899
https://jshj.net/brands/%EA%B9%80%EC%A7%84%EC%B2%A0%EB%8F%99%EB%9E%98%ED%86%B5%EB%8B%AD-BRD_20150064,https://api.jshj.net/api/brands/BRD_20150064,BRD_20150064,김진철동래통닭,(주)태진에프앤디,외식,치킨,2023,84380,5500,1100,1000,76780,128602,4573,11,0,3,0,0,27.27,30,43000,49000,46000,20120721,11년 10개월,63,60,85,114849,59899
https://jshj.net/brands/MZ%EC%84%B8%EB%8C%80%20%EB%96%A1%EB%B3%B6%EC%9D%B4%EC%B9%98%ED%82%A8-BRD_20241595,https://api.jshj.net/api/brands/BRD_20241595,BRD_20241595,MZ세대 떡볶이치킨,더씨푸드,외식,치킨,2025,,,,,,265416,16578,7,3,0,0,0,0,15,20000,23000,21500,None,,63,28,44,114849,59899
https://jshj.net/brands/%EC%B9%98%EB%AA%AC%EC%B9%98%ED%82%A8-BRD_20200211,https://api.jshj.net/api/brands/BRD_20200211,BRD_20200211,치몬치킨,(주)행복한형제들,외식,치킨,2023,42630,5500,2200,3000,31930,219296,9819,10,2,0,2,0,20,10,13000,15000,14000,20200123,4년 4개월,63,49,45,114849,59899
https://jshj.net/brands/%EA%B0%95%EC%A0%95%EC%9D%B4%EA%B8%B0%EA%B0%80%EB%A7%89%ED%98%80-BRD_20080100031,https://api.jshj.net/api/brands/BRD_20080100031,BRD_20080100031,강정이기가막혀,(주)푸디노에프앤디,외식,치킨,2023,38660,3300,2200,2000,31160,107047,6378,11,5,0,0,1,0,,,,,20080305,16년 2개월,63,82,28,114849,59899
https://jshj.net/brands/%EC%B9%98%EB%A5%B4%EC%B9%98%EB%A5%B4-BRD_20110100042,https://api.jshj.net/api/brands/BRD_20110100042,BRD_20110100042,치르치르,리치푸드(주),외식,치킨,2023,115740,5500,3300,0,106940,983231,36416,6,0,0,3,0,50,,,,,20110130,13년 4개월,63,16,95,114849,59899
https://jshj.net/brands/%EB%A7%88%EC%8A%AC%EB%9E%9C-BRD_20110500042,https://api.jshj.net/api/brands/BRD_20110500042,BRD_20110500042,마슬랜,마슬랜,외식,치킨,2023,43700,4400,3300,3000,33000,137930,6249,12,0,0,2,0,16.67,10,14000,16000,15000,20100611,13년 11개월,63,79,37,114849,59899
https://jshj.net/brands/%EB%A7%9B%EB%8D%B0%EC%9D%B4-BRD_20090100258,https://api.jshj.net/api/brands/BRD_20090100258,BRD_20090100258,맛데이,(주)엘에이치지,외식,치킨,2023,74500,11000,3300,5000,55200,56739,654,6,0,0,0,0,0,10,13000,15000,14000,20081031,15년 7개월,65,94,80,114849,59899
https://jshj.net/brands/%EC%BD%94%EB%A7%8C%EB%8F%84-BRD_20080100325,https://api.jshj.net/api/brands/BRD_20080100325,BRD_20080100325,코만도,(주)제이에스푸드,외식,치킨,2025,,,,,,0,0,6,0,0,0,0,0,20,31000,35000,33000,None,,65,,,114849,59899
https://jshj.net/brands/%EB%8B%AD%EA%B6%8C%EB%B8%8C%EC%9D%B4-BRD_20100100093,https://api.jshj.net/api/brands/BRD_20100100093,BRD_20100100093,닭권브이,㈜대원푸드시스템농업회사법인,외식,치킨,2025,,,,,,22459,864,6,0,0,1,0,16.67,15,15000,17000,16000,20100228,,65,97,16,114849,59899
https://jshj.net/brands/%EA%BF%80%EB%94%B1-BRD_20120400048,https://api.jshj.net/api/brands/BRD_20120400048,BRD_20120400048,꿀딱,(주)케이원푸드,외식,치킨,2023,36770,3300,770,3000,29700,0,0,3,0,0,1,0,33.33,5,5200,5800,5500,20120301,12년 2개월,65,81,25,114849,59899
https://jshj.net/brands/%EB%B6%80%EC%97%AC%ED%86%B5%EB%8B%AD-BRD_20160955,https://api.jshj.net/api/brands/BRD_20160955,BRD_20160955,부여통닭,(주)에카,외식,치킨,2023,40110,3300,2200,1000,33610,161618,6698,9,1,0,7,0,77.78,10,15000,17000,16000,20160629,7년 11개월,65,24,31,114849,59899
https://jshj.net/brands/%EC%98%88%EC%88%A0%EC%B9%98%ED%82%A8(artchicken)-BRD_20160991,https://api.jshj.net/api/brands/BRD_20160991,BRD_20160991,예술치킨(artchicken),경아식당청천점,외식,치킨,2024,32350,3300,2200,1000,25850,453162,30059,4,2,0,1,0,25,,,,,20160713,8년 8개월,65,12,16,114849,59899
https://jshj.net/brands/%EB%8B%AD%EA%BE%B8%EB%B2%84%20%EC%88%AF%EB%B6%88%EC%96%91%EB%85%90%EC%B9%98%ED%82%A8-BRD_20170829,https://api.jshj.net/api/brands/BRD_20170829,BRD_20170829,닭꾸버 숯불양념치킨,(주)케이디엔푸드,외식,치킨,2023,24450,0,1100,0,23350,171818,9482,12,3,0,4,2,33.33,10,13000,15000,14000,20170701,6년 10개월,65,90,6,114849,59899
https://jshj.net/brands/%EB%AA%85%EB%8F%99%EB%8B%AD%ED%8A%80%EA%B9%80-BRD_20171314,https://api.jshj.net/api/brands/BRD_20171314,BRD_20171314,명동닭튀김,먹스타브라더스,외식,치킨,2023,72346,5500,3300,2000,61546,146601,6366,9,1,0,9,1,100,20,41000,46000,43500,20171210,6년 5개월,65,70,77,114849,59899
https://jshj.net/brands/%EA%BC%AC%EA%BC%AC%EB%BD%80%EB%81%BC-BRD_20201534,https://api.jshj.net/api/brands/BRD_20201534,BRD_20201534,꼬꼬뽀끼,에스에스엠푸드,외식,치킨,2024,55800,5500,3300,3000,44000,123091,9633,12,0,1,0,0,8.33,10,20000,23000,21500,20201120,4년 4개월,65,63,61,114849,59899
https://jshj.net/brands/%EB%82%98%EB%8A%94%EC%9E%90%EC%97%B0%EB%8B%AD%EC%9D%B4%EB%8B%A4-BRD_20210674,https://api.jshj.net/api/brands/BRD_20210674,BRD_20210674,나는자연닭이다,(주)별에프앤비,외식,치킨,2023,36750,3300,1100,1000,31350,50502,5224,10,9,0,2,0,20,10,14000,16000,15000,20210620,2년 11개월,65,71,25,114849,59899
https://jshj.net/brands/%EC%A7%81%ED%99%94%EB%B6%88%ED%8C%A8%20%EB%B0%94%EB%B2%A0%ED%81%90%EC%B9%98%ED%82%A8-BRD_20212126,https://api.jshj.net/api/brands/BRD_20212126,BRD_20212126,직화불패 바베큐치킨,리치애프앤비,외식,치킨,2023,60300,5500,3300,2000,49500,0,0,0,0,0,0,0,,10,26000,29000,27500,20230725,0년 0개월,65,,66,114849,59899
https://jshj.net/brands/%EA%B7%B8%EB%9E%A8%EC%B9%98%ED%82%A8-BRD_20213369,https://api.jshj.net/api/brands/BRD_20213369,BRD_20213369,그램치킨,영화로울,외식,치킨,2023,51950,5500,3300,3000,40150,0,0,0,0,0,0,0,,10,19000,22000,20500,20230501,0년 0개월,65,19,46,114849,59899
https://jshj.net/brands/%EC%9D%B4%EC%84%A0%EC%83%9D%EB%A7%A5%EC%A3%BC-BRD_20214344,https://api.jshj.net/api/brands/BRD_20214344,BRD_20214344,이선생맥주,(주)엔에이치에프,외식,치킨,2023,75600,5500,3300,3000,63800,0,0,0,0,0,0,0,,20,37000,42000,39500,20230622,0년 0개월,65,22,81,114849,59899
https://jshj.net/brands/%EB%A1%B8%EB%B2%84%ED%8A%B8%EC%B9%98%ED%82%A8-BRD_20220524,https://api.jshj.net/api/brands/BRD_20220524,BRD_20220524,롸버트치킨,(주)로보아르테,외식,치킨,2023,51053,5500,2200,2000,41353,0,0,1,1,0,0,0,0,8,20000,23000,21500,20221013,1년 7개월,65,30,54,114849,59899
https://jshj.net/brands/%ED%8C%94%EB%8F%84%ED%86%B5%EB%8B%AD-BRD_20221276,https://api.jshj.net/api/brands/BRD_20221276,BRD_20221276,팔도통닭,팔도FC,외식,치킨,2023,48090,3300,3300,2000,39490,0,0,0,0,0,0,0,,10,15000,17000,16000,None,0년 0개월,65,19,46,114849,59899
https://jshj.net/brands/%EC%9D%B4%EC%A7%91%EB%8B%AD%EA%B0%95%EC%A0%95%EC%9E%98%ED%95%98%EB%84%A4-BRD_20240127,https://api.jshj.net/api/brands/BRD_20240127,BRD_20240127,이집닭강정잘하네,이집닭강정잘하네,외식,치킨,2024,46000,5500,2200,2000,36300,0,0,0,0,0,0,0,,8,12000,14000,13000,20221201,2년 3개월,65,,42,114849,59899
https://jshj.net/brands/%EA%B8%88%EA%B0%95%ED%8A%80%EA%B9%80-BRD_20240577,https://api.jshj.net/api/brands/BRD_20240577,BRD_20240577,금강튀김,(주)봄날엔에프앤에스,외식,치킨,2024,43800,5500,3300,2000,33000,0,0,0,0,0,0,0,,10,15000,17000,16000,20240516,0년 10개월,65,51,38,114849,59899
https://jshj.net/brands/%EC%98%9B%EB%82%A0%ED%86%B5%EB%8B%AD%EC%B0%B8%EB%A7%9B%EC%9E%88%EB%8A%94%EC%A7%91-BRD_20240579,https://api.jshj.net/api/brands/BRD_20240579,BRD_20240579,옛날통닭참맛있는집,옛날통닭참맛있는집,외식,치킨,2024,54800,5500,5500,2000,41800,180000,18000,6,2,0,0,0,0,10,15000,17000,16000,20210920,3년 6개월,65,48,59,114849,59899
https://jshj.net/brands/%EB%8D%A4%EB%B8%8C%EC%B9%98%ED%82%A8-BRD_20240891,https://api.jshj.net/api/brands/BRD_20240891,BRD_20240891,덤브치킨,(주)윤푸드,외식,치킨,2024,45350,5500,2200,3000,34650,0,0,0,0,0,0,0,,10,15000,17000,16000,None,0년 0개월,65,,41,114849,59899
https://jshj.net/brands/%EB%8B%AD%EA%B0%88%EB%B9%84%ED%81%B4%EB%9D%BC%EC%93%B0-BRD_20190883,https://api.jshj.net/api/brands/BRD_20190883,BRD_20190883,닭갈비클라쓰,(주)필드키친,외식,치킨,2023,38200,1100,1100,0,36000,42944,2852,18,3,0,18,0,100,15,17000,19000,18000,20191001,4년 7개월,70,32,27,114849,59899
https://jshj.net/brands/%EB%B9%9B%EA%B3%A0%EC%9D%84%EB%8B%AD%EA%B0%95%EC%A0%95-BRD_20201264,https://api.jshj.net/api/brands/BRD_20201264,BRD_20201264,빛고을닭강정,더빛고을푸드,외식,치킨,2023,72100,11000,3300,5000,52800,0,0,5,2,0,0,0,0,10,3100,3500,3300,20201116,3년 6개월,70,30,10,114849,59899
https://jshj.net/brands/%EC%88%9C%EC%82%B4%EC%8B%B8%EB%8B%A4%EB%A6%AC-BRD_20212650,https://api.jshj.net/api/brands/BRD_20212650,BRD_20212650,순살싸다리,(주)바름,외식,치킨,,,,,,,,,,,,,,,,,,,20211028,,70,75,24,114849,59899
https://jshj.net/brands/%EB%82%A8%EB%AC%B8%ED%86%B5%EB%8B%AD-BRD_20210192,https://api.jshj.net/api/brands/BRD_20210192,BRD_20210192,남문통닭,㈜남문이터테인먼트,외식,치킨,2025,,,,,,520039,11448,5,2,2,2,0,80,0,0,0,0,20220120,,70,5,93,114849,59899
https://jshj.net/brands/%ED%96%87%EC%82%B4%EC%B9%98%ED%82%A8-BRD_20201218,https://api.jshj.net/api/brands/BRD_20201218,BRD_20201218,햇살치킨,(주)햇살,외식,치킨,2023,73150,5500,3300,0,64350,172977,2763,9,0,0,2,4,22.22,15,30000,34000,32000,20201014,3년 7개월,70,60,78,114849,59899
https://jshj.net/brands/%EC%95%BC%EC%B1%84%EC%A0%84%EB%AC%B8%ED%86%B5%EB%8B%AD-BRD_20210305,https://api.jshj.net/api/brands/BRD_20210305,BRD_20210305,야채전문통닭,야채통닭가맹본부,외식,치킨,2023,45550,2200,2200,1000,40150,0,0,0,0,0,0,0,,15,20000,23000,21500,20230101,0년 0개월,70,4,41,114849,59899
https://jshj.net/brands/%EC%B9%98%ED%82%A8176%E2%84%83-BRD_20201676,https://api.jshj.net/api/brands/BRD_20201676,BRD_20201676,치킨176℃,제이스퀘어푸드,외식,치킨,2023,35100,0,2200,1000,31900,207565,13879,6,2,0,0,0,0,10,14000,16000,15000,20201217,3년 5개월,70,42,21,114849,59899
